"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"09/14/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/15/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/16/2024","AQS","060376012","1","0.1","ppm","1","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/17/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/18/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/19/2024","AQS","060376012","1","0.2","ppm","2","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/20/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/21/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/22/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/23/2024","AQS","060376012","1","0.4","ppm","5","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/24/2024","AQS","060376012","1","0.5","ppm","6","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/25/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/26/2024","AQS","060376012","1","0.4","ppm","5","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/27/2024","AQS","060376012","1","0.5","ppm","6","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/28/2024","AQS","060376012","1","0.4","ppm","5","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/29/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"09/30/2024","AQS","060376012","1","0.5","ppm","6","Santa Clarita","96","400.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
"10/01/2024","AQS","060376012","1","0.3","ppm","3","Santa Clarita","8","33.0000","42101","Carbon monoxide","067","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.38344","-118.5284"
